,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
1074,2023-12-07,2,0022301230,1610612740,NOP,New Orleans,Pelicans,12-11,30,24,17,18,0,0,0,0,0,0,0,0,0,0,89,0.358,0.7,0.226,22,42,12
1075,2023-12-07,2,0022301230,1610612747,LAL,Los Angeles,Lakers,14-9,29,38,43,23,0,0,0,0,0,0,0,0,0,0,133,0.547,0.759,0.486,31,59,14
1076,2023-12-06,1,0022301205,1610612753,ORL,Orlando,Magic,14-7,20,32,34,25,0,0,0,0,0,0,0,0,0,0,111,0.488,0.73,0.087,22,36,11
1077,2023-12-06,1,0022301205,1610612739,CLE,Cleveland,Cavaliers,12-9,37,28,34,22,0,0,0,0,0,0,0,0,0,0,121,0.535,0.75,0.412,29,45,15
1078,2023-12-06,2,0022301206,1610612763,MEM,Memphis,Grizzlies,6-14,31,21,30,34,0,0,0,0,0,0,0,0,0,0,116,0.516,0.786,0.423,26,46,14
1079,2023-12-06,2,0022301206,1610612765,DET,Detroit,Pistons,2-19,29,27,28,18,0,0,0,0,0,0,0,0,0,0,102,0.451,1.0,0.314,30,42,16
1080,2023-12-06,3,0022301208,1610612755,PHI,Philadelphia,76ers,13-7,25,35,39,32,0,0,0,0,0,0,0,0,0,0,131,0.511,0.853,0.296,29,43,11
1081,2023-12-06,3,0022301208,1610612764,WAS,Washington,Wizards,3-17,29,33,33,31,0,0,0,0,0,0,0,0,0,0,126,0.565,1.0,0.4,39,32,11
1082,2023-12-06,4,0022301207,1610612748,MIA,Miami,Heat,12-9,37,27,23,25,0,0,0,0,0,0,0,0,0,0,112,0.461,0.842,0.368,33,44,7
1083,2023-12-06,4,0022301207,1610612761,TOR,Toronto,Raptors,9-12,32,34,18,19,0,0,0,0,0,0,0,0,0,0,103,0.43,0.882,0.378,29,46,14
1084,2023-12-06,5,0022301209,1610612751,BKN,Brooklyn,Nets,11-9,31,22,28,33,0,0,0,0,0,0,0,0,0,0,114,0.457,0.708,0.407,24,45,12
1085,2023-12-06,5,0022301209,1610612737,ATL,Atlanta,Hawks,9-11,33,23,26,31,0,0,0,0,0,0,0,0,0,0,113,0.447,0.944,0.343,25,49,12
1086,2023-12-06,6,0022301210,1610612759,SAS,San Antonio,Spurs,3-17,22,31,18,23,0,0,0,0,0,0,0,0,0,0,94,0.376,0.667,0.222,23,49,11
1087,2023-12-06,6,0022301210,1610612750,MIN,Minnesota,Timberwolves,16-4,25,21,25,31,0,0,0,0,0,0,0,0,0,0,102,0.414,0.857,0.3,20,55,14
1088,2023-12-06,7,0022301211,1610612766,CHA,Charlotte,Hornets,6-13,24,20,20,36,0,0,0,0,0,0,0,0,0,0,100,0.433,1.0,0.27,25,42,16
1089,2023-12-06,7,0022301211,1610612741,CHI,Chicago,Bulls,8-14,27,21,35,28,0,0,0,0,0,0,0,0,0,0,111,0.422,0.793,0.48,23,57,16
1090,2023-12-06,8,0022301212,1610612760,OKC,Oklahoma City,Thunder,13-7,22,28,24,27,0,0,0,0,0,0,0,0,0,0,101,0.425,0.792,0.276,22,30,8
1091,2023-12-06,8,0022301212,1610612745,HOU,Houston,Rockets,9-9,32,23,25,30,0,0,0,0,0,0,0,0,0,0,110,0.482,0.682,0.455,28,53,19
1092,2023-12-06,9,0022301213,1610612762,UTA,Utah,Jazz,7-14,29,22,23,23,0,0,0,0,0,0,0,0,0,0,97,0.402,0.833,0.364,22,43,19
1093,2023-12-06,9,0022301213,1610612742,DAL,Dallas,Mavericks,12-8,40,34,35,38,0,0,0,0,0,0,0,0,0,0,147,0.554,0.684,0.449,37,47,7
1094,2023-12-06,10,0022301214,1610612757,POR,Portland,Trail Blazers,6-14,26,29,31,20,0,0,0,0,0,0,0,0,0,0,106,0.411,0.75,0.348,22,40,10
1095,2023-12-06,10,0022301214,1610612744,GSW,Golden State,Warriors,10-11,22,26,34,28,0,0,0,0,0,0,0,0,0,0,110,0.419,0.848,0.294,20,50,17
1096,2023-12-06,11,0022301215,1610612743,DEN,Denver,Nuggets,14-8,36,21,25,20,0,0,0,0,0,0,0,0,0,0,102,0.418,0.889,0.387,29,46,11
1097,2023-12-06,11,0022301215,1610612746,LAC,LA,Clippers,10-10,21,40,18,32,0,0,0,0,0,0,0,0,0,0,111,0.46,0.76,0.444,21,51,11
1098,2023-12-05,1,0022301201,1610612752,NYK,New York,Knicks,12-8,35,37,24,26,0,0,0,0,0,0,0,0,0,0,122,0.494,0.879,0.304,27,36,16
1099,2023-12-05,1,0022301201,1610612749,MIL,Milwaukee,Bucks,15-6,37,38,37,34,0,0,0,0,0,0,0,0,0,0,146,0.604,0.684,0.605,32,37,12
1100,2023-12-05,2,0022301203,1610612756,PHX,Phoenix,Suns,12-9,23,24,35,21,0,0,0,0,0,0,0,0,0,0,103,0.493,0.81,0.48,25,44,20
1101,2023-12-05,2,0022301203,1610612747,LAL,Los Angeles,Lakers,13-9,33,26,24,23,0,0,0,0,0,0,0,0,0,0,106,0.373,0.84,0.3,24,45,9
1102,2023-12-04,1,0022301202,1610612738,BOS,Boston,Celtics,15-5,24,31,23,34,0,0,0,0,0,0,0,0,0,0,112,0.474,0.667,0.293,27,56,17
1103,2023-12-04,1,0022301202,1610612754,IND,Indiana,Pacers,11-8,22,26,37,37,0,0,0,0,0,0,0,0,0,0,122,0.457,0.81,0.475,28,41,6
1104,2023-12-04,2,0022301204,1610612740,NOP,New Orleans,Pelicans,12-10,35,34,31,27,0,0,0,0,0,0,0,0,0,0,127,0.54,0.826,0.452,29,42,12
1105,2023-12-04,2,0022301204,1610612758,SAC,Sacramento,Kings,11-8,36,25,30,26,0,0,0,0,0,0,0,0,0,0,117,0.447,0.818,0.341,29,38,13
1106,2023-12-02,1,0022300280,1610612744,GSW,Golden State,Warriors,9-11,33,34,25,20,0,0,0,0,0,0,0,0,0,0,112,0.442,0.792,0.395,31,42,13
1107,2023-12-02,1,0022300280,1610612746,LAC,LA,Clippers,9-10,22,26,37,28,0,0,0,0,0,0,0,0,0,0,113,0.489,0.857,0.333,31,40,11
1108,2023-12-02,2,0022300281,1610612750,MIN,Minnesota,Timberwolves,15-4,30,32,26,35,0,0,0,0,0,0,0,0,0,0,123,0.512,0.867,0.355,26,41,11
1109,2023-12-02,2,0022300281,1610612766,CHA,Charlotte,Hornets,6-12,23,36,28,30,0,0,0,0,0,0,0,0,0,0,117,0.484,0.895,0.48,29,36,8
1110,2023-12-02,3,0022300282,1610612753,ORL,Orlando,Magic,14-6,22,29,34,16,0,0,0,0,0,0,0,0,0,0,101,0.398,0.815,0.31,24,37,11
1111,2023-12-02,3,0022300282,1610612751,BKN,Brooklyn,Nets,10-9,43,30,25,31,0,0,0,0,0,0,0,0,0,0,129,0.505,0.742,0.412,31,57,11
1112,2023-12-02,4,0022300283,1610612739,CLE,Cleveland,Cavaliers,11-9,25,29,31,25,0,0,0,0,0,0,0,0,0,0,110,0.494,0.667,0.333,25,43,11
1113,2023-12-02,4,0022300283,1610612765,DET,Detroit,Pistons,2-18,30,18,34,19,0,0,0,0,0,0,0,0,0,0,101,0.47,0.652,0.267,24,49,16
1114,2023-12-02,5,0022300284,1610612754,IND,Indiana,Pacers,10-8,25,40,41,38,0,0,0,0,0,0,0,0,0,0,144,0.659,0.8,0.5,35,32,9
1115,2023-12-02,5,0022300284,1610612748,MIA,Miami,Heat,11-9,31,34,33,31,0,0,0,0,0,0,0,0,0,0,129,0.539,0.875,0.48,27,28,10
1116,2023-12-02,6,0022300285,1610612740,NOP,New Orleans,Pelicans,11-10,29,32,21,36,0,0,0,0,0,0,0,0,0,0,118,0.5,0.8,0.32,20,39,12
1117,2023-12-02,6,0022300285,1610612741,CHI,Chicago,Bulls,7-14,32,21,36,35,0,0,0,0,0,0,0,0,0,0,124,0.545,0.733,0.425,32,41,13
1118,2023-12-02,7,0022300286,1610612737,ATL,Atlanta,Hawks,9-10,37,26,35,23,0,0,0,0,0,0,0,0,0,0,121,0.446,0.762,0.395,23,40,11
1119,2023-12-02,7,0022300286,1610612749,MIL,Milwaukee,Bucks,14-6,42,25,32,33,0,0,0,0,0,0,0,0,0,0,132,0.596,0.8,0.424,33,44,15
1120,2023-12-02,8,0022300287,1610612760,OKC,Oklahoma City,Thunder,13-6,33,39,35,19,0,0,0,0,0,0,0,0,0,0,126,0.44,0.818,0.455,24,50,12
1121,2023-12-02,8,0022300287,1610612742,DAL,Dallas,Mavericks,11-8,27,29,28,36,0,0,0,0,0,0,0,0,0,0,120,0.448,0.657,0.365,26,47,15
1122,2023-12-02,9,0022300288,1610612763,MEM,Memphis,Grizzlies,5-14,27,24,21,37,0,0,0,0,0,0,0,0,0,0,109,0.453,0.917,0.29,14,40,15
1123,2023-12-02,9,0022300288,1610612756,PHX,Phoenix,Suns,12-8,27,23,34,32,0,0,0,0,0,0,0,0,0,0,116,0.434,0.814,0.346,24,44,16
1124,2023-12-02,10,0022300289,1610612757,POR,Portland,Trail Blazers,6-13,24,20,30,32,7,0,0,0,0,0,0,0,0,0,113,0.4,0.889,0.325,17,40,9
1125,2023-12-02,10,0022300289,1610612762,UTA,Utah,Jazz,7-13,21,35,28,22,12,0,0,0,0,0,0,0,0,0,118,0.489,0.792,0.206,27,56,17
1126,2023-12-02,11,0022300290,1610612743,DEN,Denver,Nuggets,14-7,30,20,28,39,0,0,0,0,0,0,0,0,0,0,117,0.495,0.65,0.24,35,46,10
1127,2023-12-02,11,0022300290,1610612758,SAC,Sacramento,Kings,11-7,25,39,24,35,0,0,0,0,0,0,0,0,0,0,123,0.485,0.733,0.471,33,47,11
1128,2023-12-02,12,0022300291,1610612745,HOU,Houston,Rockets,8-9,30,14,28,25,0,0,0,0,0,0,0,0,0,0,97,0.404,0.778,0.355,24,54,16
1129,2023-12-02,12,0022300291,1610612747,LAL,Los Angeles,Lakers,12-9,25,35,26,21,0,0,0,0,0,0,0,0,0,0,107,0.449,0.704,0.296,24,48,9
1130,2023-12-01,1,0022300274,1610612764,WAS,Washington,Wizards,3-16,36,25,28,36,0,0,0,0,0,0,0,0,0,0,125,0.506,0.71,0.464,25,40,14
1131,2023-12-01,1,0022300274,1610612753,ORL,Orlando,Magic,14-5,31,27,34,38,0,0,0,0,0,0,0,0,0,0,130,0.517,0.788,0.387,35,44,14
1132,2023-12-01,2,0022300275,1610612755,PHI,Philadelphia,76ers,12-7,36,36,25,22,0,0,0,0,0,0,0,0,0,0,119,0.457,0.739,0.457,16,42,16
1133,2023-12-01,2,0022300275,1610612738,BOS,Boston,Celtics,15-4,44,25,26,30,0,0,0,0,0,0,0,0,0,0,125,0.506,0.861,0.485,25,46,20
1134,2023-12-01,3,0022300276,1610612752,NYK,New York,Knicks,12-7,34,23,33,29,0,0,0,0,0,0,0,0,0,0,119,0.5,0.813,0.444,30,43,12
1135,2023-12-01,3,0022300276,1610612761,TOR,Toronto,Raptors,9-11,26,31,20,29,0,0,0,0,0,0,0,0,0,0,106,0.44,0.706,0.188,32,48,12
1136,2023-12-01,4,0022300277,1610612763,MEM,Memphis,Grizzlies,5-13,28,31,20,29,0,0,0,0,0,0,0,0,0,0,108,0.489,0.818,0.324,27,52,14
1137,2023-12-01,4,0022300277,1610612742,DAL,Dallas,Mavericks,11-7,20,24,28,22,0,0,0,0,0,0,0,0,0,0,94,0.37,0.667,0.308,27,42,11
1138,2023-12-01,5,0022300278,1610612759,SAS,San Antonio,Spurs,3-16,31,30,20,25,0,0,0,0,0,0,0,0,0,0,106,0.458,0.824,0.41,28,39,19
1139,2023-12-01,5,0022300278,1610612740,NOP,New Orleans,Pelicans,11-9,32,31,26,32,0,0,0,0,0,0,0,0,0,0,121,0.494,0.931,0.323,26,42,11
1140,2023-12-01,6,0022300279,1610612743,DEN,Denver,Nuggets,14-6,41,29,24,25,0,0,0,0,0,0,0,0,0,0,119,0.568,0.583,0.375,38,32,9
1141,2023-12-01,6,0022300279,1610612756,PHX,Phoenix,Suns,11-8,30,33,28,20,0,0,0,0,0,0,0,0,0,0,111,0.464,0.923,0.333,22,43,12
1142,2023-11-30,1,0022300265,1610612757,POR,Portland,Trail Blazers,6-12,22,18,34,29,0,0,0,0,0,0,0,0,0,0,103,0.506,1.0,0.4,29,40,22
1143,2023-11-30,1,0022300265,1610612739,CLE,Cleveland,Cavaliers,10-9,25,21,29,20,0,0,0,0,0,0,0,0,0,0,95,0.427,1.0,0.219,25,35,17
1144,2023-11-30,2,0022300266,1610612766,CHA,Charlotte,Hornets,6-11,31,42,29,27,0,0,0,0,0,0,0,0,0,0,129,0.505,1.0,0.583,30,41,9
1145,2023-11-30,2,0022300266,1610612751,BKN,Brooklyn,Nets,9-9,37,34,35,22,0,0,0,0,0,0,0,0,0,0,128,0.495,0.667,0.389,21,52,9
1146,2023-11-30,3,0022300267,1610612754,IND,Indiana,Pacers,9-8,38,35,27,32,0,0,0,0,0,0,0,0,0,0,132,0.51,0.656,0.256,30,34,9
1147,2023-11-30,3,0022300267,1610612748,MIA,Miami,Heat,11-8,33,31,33,45,0,0,0,0,0,0,0,0,0,0,142,0.558,0.844,0.381,25,48,14
1148,2023-11-30,4,0022300268,1610612765,DET,Detroit,Pistons,2-17,17,37,33,25,0,0,0,0,0,0,0,0,0,0,112,0.531,0.647,0.429,22,42,20
1149,2023-11-30,4,0022300268,1610612752,NYK,New York,Knicks,11-7,31,23,31,33,0,0,0,0,0,0,0,0,0,0,118,0.466,0.714,0.39,25,41,11
1150,2023-11-30,5,0022300269,1610612749,MIL,Milwaukee,Bucks,13-6,24,31,25,26,7,0,0,0,0,0,0,0,0,0,113,0.449,0.692,0.333,28,43,20
1151,2023-11-30,5,0022300269,1610612741,CHI,Chicago,Bulls,6-14,26,23,31,26,14,0,0,0,0,0,0,0,0,0,120,0.459,0.773,0.351,32,51,21
1152,2023-11-30,6,0022300270,1610612762,UTA,Utah,Jazz,6-13,23,24,19,24,0,0,0,0,0,0,0,0,0,0,90,0.379,0.929,0.324,22,51,19
1153,2023-11-30,6,0022300270,1610612750,MIN,Minnesota,Timberwolves,14-4,20,29,35,17,0,0,0,0,0,0,0,0,0,0,101,0.438,0.769,0.371,29,42,11
1154,2023-11-30,7,0022300271,1610612747,LAL,Los Angeles,Lakers,11-9,37,23,28,22,0,0,0,0,0,0,0,0,0,0,110,0.444,0.844,0.333,24,41,13
1155,2023-11-30,7,0022300271,1610612760,OKC,Oklahoma City,Thunder,12-6,30,42,36,25,0,0,0,0,0,0,0,0,0,0,133,0.532,0.864,0.333,29,48,7
1156,2023-11-30,8,0022300272,1610612737,ATL,Atlanta,Hawks,9-9,26,36,39,36,0,0,0,0,0,0,0,0,0,0,137,0.51,0.862,0.424,24,37,10
1157,2023-11-30,8,0022300272,1610612759,SAS,San Antonio,Spurs,3-15,35,31,39,30,0,0,0,0,0,0,0,0,0,0,135,0.539,0.913,0.439,34,47,21
1158,2023-11-30,9,0022300273,1610612746,LAC,LA,Clippers,8-10,24,26,27,37,0,0,0,0,0,0,0,0,0,0,114,0.442,0.75,0.375,26,43,6
1159,2023-11-30,9,0022300273,1610612744,GSW,Golden State,Warriors,9-10,31,30,25,34,0,0,0,0,0,0,0,0,0,0,120,0.5,0.742,0.385,30,47,7
1160,2023-11-29,1,0022300258,1610612747,LAL,Los Angeles,Lakers,11-8,38,27,36,32,0,0,0,0,0,0,0,0,0,0,133,0.511,0.816,0.353,28,49,12
1161,2023-11-29,1,0022300258,1610612765,DET,Detroit,Pistons,2-16,24,24,28,31,0,0,0,0,0,0,0,0,0,0,107,0.412,0.857,0.417,28,39,14
1162,2023-11-29,2,0022300259,1610612764,WAS,Washington,Wizards,3-15,26,30,33,31,0,0,0,0,0,0,0,0,0,0,120,0.471,0.771,0.379,28,29,10
1163,2023-11-29,2,0022300259,1610612753,ORL,Orlando,Magic,13-5,31,35,36,37,0,0,0,0,0,0,0,0,0,0,139,0.607,0.833,0.63,34,44,18
1164,2023-11-29,3,0022300260,1610612756,PHX,Phoenix,Suns,11-7,20,33,27,25,0,0,0,0,0,0,0,0,0,0,105,0.404,0.957,0.269,25,47,9
1165,2023-11-29,3,0022300260,1610612761,TOR,Toronto,Raptors,9-10,27,33,26,26,0,0,0,0,0,0,0,0,0,0,112,0.452,0.857,0.37,25,49,9
1166,2023-11-29,4,0022300261,1610612762,UTA,Utah,Jazz,6-12,25,17,25,24,0,0,0,0,0,0,0,0,0,0,91,0.378,0.583,0.41,26,39,17
1167,2023-11-29,4,0022300261,1610612763,MEM,Memphis,Grizzlies,4-13,24,36,28,17,0,0,0,0,0,0,0,0,0,0,105,0.494,0.75,0.333,26,51,15
1168,2023-11-29,5,0022300262,1610612755,PHI,Philadelphia,76ers,12-6,24,24,33,33,0,0,0,0,0,0,0,0,0,0,114,0.519,0.889,0.412,28,30,21
1169,2023-11-29,5,0022300262,1610612740,NOP,New Orleans,Pelicans,10-9,39,29,34,22,0,0,0,0,0,0,0,0,0,0,124,0.538,0.882,0.333,33,40,20
1170,2023-11-29,6,0022300263,1610612745,HOU,Houston,Rockets,8-8,26,33,38,27,0,0,0,0,0,0,0,0,0,0,124,0.547,0.737,0.39,27,35,8
1171,2023-11-29,6,0022300263,1610612743,DEN,Denver,Nuggets,13-6,41,35,32,26,0,0,0,0,0,0,0,0,0,0,134,0.505,0.731,0.442,37,41,3
1172,2023-11-29,7,0022300264,1610612746,LAC,LA,Clippers,8-9,35,37,30,29,0,0,0,0,0,0,0,0,0,0,131,0.538,0.773,0.5,28,37,4
1173,2023-11-29,7,0022300264,1610612758,SAC,Sacramento,Kings,10-7,27,23,31,36,0,0,0,0,0,0,0,0,0,0,117,0.465,0.857,0.317,22,47,14
1174,2023-11-28,1,0022300053,1610612741,CHI,Chicago,Bulls,5-14,20,30,18,29,0,0,0,0,0,0,0,0,0,0,97,0.433,0.556,0.321,25,37,8
1175,2023-11-28,1,0022300053,1610612738,BOS,Boston,Celtics,14-4,31,38,28,27,0,0,0,0,0,0,0,0,0,0,124,0.522,0.75,0.429,36,52,16
1176,2023-11-28,2,0022300054,1610612761,TOR,Toronto,Raptors,8-10,21,23,31,28,0,0,0,0,0,0,0,0,0,0,103,0.386,0.632,0.361,27,46,7
1177,2023-11-28,2,0022300054,1610612751,BKN,Brooklyn,Nets,9-8,22,30,24,39,0,0,0,0,0,0,0,0,0,0,115,0.449,0.846,0.342,26,59,15
1178,2023-11-28,3,0022300055,1610612737,ATL,Atlanta,Hawks,8-9,33,28,29,15,0,0,0,0,0,0,0,0,0,0,105,0.347,0.917,0.295,21,44,10
1179,2023-11-28,3,0022300055,1610612739,CLE,Cleveland,Cavaliers,10-8,29,35,38,26,0,0,0,0,0,0,0,0,0,0,128,0.538,0.882,0.361,27,55,16
1180,2023-11-28,4,0022300056,1610612749,MIL,Milwaukee,Bucks,13-5,31,28,34,38,0,0,0,0,0,0,0,0,0,0,131,0.534,0.889,0.371,26,45,9
1181,2023-11-28,4,0022300056,1610612748,MIA,Miami,Heat,10-8,22,40,35,27,0,0,0,0,0,0,0,0,0,0,124,0.511,0.667,0.467,32,35,6
1182,2023-11-28,5,0022300057,1610612766,CHA,Charlotte,Hornets,5-11,16,28,22,25,0,0,0,0,0,0,0,0,0,0,91,0.416,0.571,0.419,21,41,17
1183,2023-11-28,5,0022300057,1610612752,NYK,New York,Knicks,10-7,29,24,27,35,0,0,0,0,0,0,0,0,0,0,115,0.466,0.9,0.395,21,54,16
1184,2023-11-28,6,0022300058,1610612760,OKC,Oklahoma City,Thunder,11-6,29,32,17,25,0,0,0,0,0,0,0,0,0,0,103,0.411,0.783,0.367,22,36,8
1185,2023-11-28,6,0022300058,1610612750,MIN,Minnesota,Timberwolves,13-4,19,34,23,30,0,0,0,0,0,0,0,0,0,0,106,0.423,0.813,0.424,18,51,19
1186,2023-11-28,7,0022300059,1610612745,HOU,Houston,Rockets,8-7,22,28,38,27,0,0,0,0,0,0,0,0,0,0,115,0.494,0.793,0.276,33,40,12
1187,2023-11-28,7,0022300059,1610612742,DAL,Dallas,Mavericks,11-6,29,25,30,37,0,0,0,0,0,0,0,0,0,0,121,0.472,0.862,0.353,25,38,7
1188,2023-11-28,8,0022300060,1610612744,GSW,Golden State,Warriors,8-10,37,35,32,19,0,0,0,0,0,0,0,0,0,0,123,0.482,0.867,0.415,25,52,18
1189,2023-11-28,8,0022300060,1610612758,SAC,Sacramento,Kings,10-6,29,26,40,29,0,0,0,0,0,0,0,0,0,0,124,0.451,0.643,0.341,25,46,10
1190,2023-11-27,1,0022300253,1610612764,WAS,Washington,Wizards,3-14,31,26,37,32,0,0,0,0,0,0,0,0,0,0,126,0.506,0.929,0.345,29,46,15
1191,2023-11-27,1,0022300253,1610612765,DET,Detroit,Pistons,2-15,27,27,29,24,0,0,0,0,0,0,0,0,0,0,107,0.422,0.684,0.211,29,49,16
1192,2023-11-27,2,0022300254,1610612757,POR,Portland,Trail Blazers,5-12,30,35,18,31,0,0,0,0,0,0,0,0,0,0,114,0.471,0.806,0.5,20,38,16
1193,2023-11-27,2,0022300254,1610612754,IND,Indiana,Pacers,9-7,34,26,23,27,0,0,0,0,0,0,0,0,0,0,110,0.477,0.75,0.242,26,42,20
1194,2023-11-27,3,0022300255,1610612747,LAL,Los Angeles,Lakers,10-8,19,34,27,14,0,0,0,0,0,0,0,0,0,0,94,0.47,0.692,0.25,23,32,17
1195,2023-11-27,3,0022300255,1610612755,PHI,Philadelphia,76ers,12-5,32,36,30,40,0,0,0,0,0,0,0,0,0,0,138,0.505,0.846,0.478,33,48,5
1196,2023-11-27,4,0022300256,1610612740,NOP,New Orleans,Pelicans,9-9,24,31,33,24,0,0,0,0,0,0,0,0,0,0,112,0.5,0.68,0.318,27,48,8
1197,2023-11-27,4,0022300256,1610612762,UTA,Utah,Jazz,6-11,32,25,31,26,0,0,0,0,0,0,0,0,0,0,114,0.42,0.821,0.354,31,43,10
1198,2023-11-27,5,0022300257,1610612743,DEN,Denver,Nuggets,12-6,25,33,19,36,0,0,0,0,0,0,0,0,0,0,113,0.478,0.536,0.455,28,52,11
1199,2023-11-27,5,0022300257,1610612746,LAC,LA,Clippers,7-9,28,28,32,16,0,0,0,0,0,0,0,0,0,0,104,0.412,0.824,0.3,18,49,13
1200,2023-11-26,1,0022300245,1610612757,POR,Portland,Trail Blazers,4-12,31,37,20,14,0,0,0,0,0,0,0,0,0,0,102,0.407,0.75,0.406,21,40,17
1201,2023-11-26,1,0022300245,1610612749,MIL,Milwaukee,Bucks,12-5,26,26,23,33,0,0,0,0,0,0,0,0,0,0,108,0.393,0.75,0.333,19,52,17
1202,2023-11-26,2,0022300246,1610612737,ATL,Atlanta,Hawks,8-8,26,27,29,21,0,0,0,0,0,0,0,0,0,0,103,0.409,0.632,0.358,15,43,15
1203,2023-11-26,2,0022300246,1610612738,BOS,Boston,Celtics,13-4,33,36,21,23,0,0,0,0,0,0,0,0,0,0,113,0.442,0.8,0.277,24,58,12
1204,2023-11-26,3,0022300247,1610612756,PHX,Phoenix,Suns,11-6,34,30,31,21,0,0,0,0,0,0,0,0,0,0,116,0.462,0.762,0.421,27,47,11
1205,2023-11-26,3,0022300247,1610612752,NYK,New York,Knicks,9-7,22,34,36,21,0,0,0,0,0,0,0,0,0,0,113,0.453,0.719,0.414,18,38,6
1206,2023-11-26,4,0022300248,1610612766,CHA,Charlotte,Hornets,5-10,33,24,29,31,0,0,0,0,0,0,0,0,0,0,117,0.53,0.64,0.433,27,36,18
1207,2023-11-26,4,0022300248,1610612753,ORL,Orlando,Magic,12-5,25,36,31,38,0,0,0,0,0,0,0,0,0,0,130,0.54,0.788,0.37,33,44,14
1208,2023-11-26,5,0022300249,1610612750,MIN,Minnesota,Timberwolves,12-4,31,29,30,29,0,0,0,0,0,0,0,0,0,0,119,0.531,0.783,0.441,30,42,14
1209,2023-11-26,5,0022300249,1610612763,MEM,Memphis,Grizzlies,3-13,26,17,23,31,0,0,0,0,0,0,0,0,0,0,97,0.386,0.704,0.27,24,35,13
1210,2023-11-26,6,0022300250,1610612741,CHI,Chicago,Bulls,5-13,36,19,28,26,0,0,0,0,0,0,0,0,0,0,109,0.482,0.773,0.375,21,40,11
1211,2023-11-26,6,0022300250,1610612751,BKN,Brooklyn,Nets,8-8,19,44,33,22,0,0,0,0,0,0,0,0,0,0,118,0.494,0.733,0.472,29,39,9
1212,2023-11-26,7,0022300251,1610612761,TOR,Toronto,Raptors,8-9,28,24,20,30,0,0,0,0,0,0,0,0,0,0,102,0.416,0.69,0.25,17,50,12
1213,2023-11-26,7,0022300251,1610612739,CLE,Cleveland,Cavaliers,9-8,25,17,32,31,0,0,0,0,0,0,0,0,0,0,105,0.464,0.833,0.323,29,49,14
1214,2023-11-26,8,0022300252,1610612759,SAS,San Antonio,Spurs,3-14,35,25,24,36,0,0,0,0,0,0,0,0,0,0,120,0.452,0.846,0.378,34,35,15
1215,2023-11-26,8,0022300252,1610612743,DEN,Denver,Nuggets,11-6,39,33,35,25,0,0,0,0,0,0,0,0,0,0,132,0.562,0.8,0.429,38,45,19
1216,2023-11-25,1,0022300239,1610612755,PHI,Philadelphia,76ers,11-5,29,36,28,34,0,0,0,0,0,0,0,0,0,0,127,0.458,0.822,0.341,30,49,12
1217,2023-11-25,1,0022300239,1610612760,OKC,Oklahoma City,Thunder,11-5,31,30,21,41,0,0,0,0,0,0,0,0,0,0,123,0.439,0.808,0.372,29,38,4
1218,2023-11-25,2,0022300240,1610612748,MIA,Miami,Heat,10-7,22,31,23,21,0,0,0,0,0,0,0,0,0,0,97,0.437,0.769,0.324,24,44,17
1219,2023-11-25,2,0022300240,1610612751,BKN,Brooklyn,Nets,7-8,26,37,27,22,0,0,0,0,0,0,0,0,0,0,112,0.5,0.87,0.389,27,42,11
1220,2023-11-25,3,0022300241,1610612737,ATL,Atlanta,Hawks,8-7,34,36,37,29,0,0,0,0,0,0,0,0,0,0,136,0.51,0.7,0.486,29,49,9
1221,2023-11-25,3,0022300241,1610612764,WAS,Washington,Wizards,2-14,30,28,20,30,0,0,0,0,0,0,0,0,0,0,108,0.489,1.0,0.263,33,41,20
1222,2023-11-25,4,0022300242,1610612747,LAL,Los Angeles,Lakers,10-7,35,35,23,28,0,0,0,0,0,0,0,0,0,0,121,0.522,0.857,0.333,34,44,18
1223,2023-11-25,4,0022300242,1610612739,CLE,Cleveland,Cavaliers,8-8,40,31,23,21,0,0,0,0,0,0,0,0,0,0,115,0.473,0.87,0.321,30,37,14
1224,2023-11-25,5,0022300243,1610612740,NOP,New Orleans,Pelicans,9-8,29,24,24,23,0,0,0,0,0,0,0,0,0,0,100,0.419,0.611,0.306,31,42,13
1225,2023-11-25,5,0022300243,1610612762,UTA,Utah,Jazz,5-11,22,21,25,37,0,0,0,0,0,0,0,0,0,0,105,0.437,0.824,0.349,23,52,23
1226,2023-11-25,6,0022300244,1610612742,DAL,Dallas,Mavericks,10-6,18,27,17,26,0,0,0,0,0,0,0,0,0,0,88,0.374,0.786,0.237,17,37,9
1227,2023-11-25,6,0022300244,1610612746,LAC,LA,Clippers,7-8,29,27,23,28,0,0,0,0,0,0,0,0,0,0,107,0.432,0.742,0.276,25,57,12
1228,2023-11-24,1,0022300043,1610612738,BOS,Boston,Celtics,12-4,30,26,18,22,0,0,0,0,0,0,0,0,0,0,96,0.408,0.73,0.241,17,31,14
